0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.467959264,0.474402892,0.475508297,0.477493851,0.478526563,0.48105655,0.484379826,0.486036936,0.488551178,0.490554631,0.492470194,0.493536551,0.493937742,0.494853823,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.734837216,0.742776385,0.747446284,0.756584073,0.768992405,0.77417494,0.788481753,0.798734929,0.806013475,0.80521909,0.814969263,0.821460493,0.825102965,0.825420525,,,,,,,,,,,,,,
7,投资,网络架构,线路联络率,,,0.1495,0.161759,0.17140388,0.171425306,0.18293223,0.185241749,0.18693208,0.198755534,0.206457311,0.229193422,0.229909652,0.256809081,0.270676771,0.272199328,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.533,0.537264,0.561538564,0.603756055,0.62483263,0.633693892,0.668316622,0.717286004,0.723611162,0.788867733,0.829601994,0.840613075,0.884248535,0.95,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.08215,0.09667412,0.096906138,0.112624313,0.130846927,0.14178573,0.161550661,0.187818799,0.219522612,0.242133441,0.264264438,0.307286688,0.344529835,0.365408343,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.406,0.440436182,0.465821322,0.481489857,0.514756429,0.539371146,0.540646023,0.569890058,0.596933931,0.648975717,0.653636542,0.671581837,0.68495242,0.719324578,,,,,,,,,,,,,,
,,,自动化率,,,0.3048,0.3090291,0.322085579,0.34346401,0.372744317,0.384206204,0.407546731,0.419518417,0.432838126,0.453614356,0.508104781,0.532303271,0.555458463,0.567817414,,,,,,,,,,,,,,
,,,运行36年以上配电比例,,,0.42899,0.388289574,0.344558461,0.310533313,0.309951063,0.276476348,0.267629105,0.264785545,0.24254356,0.230931787,0.22795854,0.21151703,0.185473996,0.175991638,,,,,,,,,,,,,,
,,,运行36年以上线路比例,,,0.46859,0.449553531,0.404204819,0.392533405,0.376586735,0.369149147,0.330711492,0.298053732,0.283449099,0.272217429,0.238802739,0.225399936,0.215764088,0.203816152,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.46216,0.457496385,0.481868466,0.5,0.470818182,0.5,0.5,0.5,0.5,0.458727273,0.468819273,0.5,0.5,0.5,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.43989,0.45796548,0.460047141,0.471631965,0.48,0.446923636,0.475323602,0.451600633,0.468063529,0.445085865,0.455565614,0.448525054,0.4089733,0.381311833,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.00867,0.06,0.064665,0.08031393,0.081217462,0.087572728,0.103773683,0.129665217,0.136634722,0.138342656,0.172755392,0.212661887,0.235735702,0.273748084,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.1072,0.110952,0.119101929,0.12244761,0.124206403,0.133013766,0.135601489,0.147448128,0.148346221,0.148440623,0.15769792,0.161984436,0.169465172,0.177815183,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.737902433,0.767599504,0.812525094,0.849904759,0.859405592,0.886676093,0.895622394,0.921575043,0.932785837,0.940544244,0.955274869,0.963789966,0.973237346,0.97459088,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.006076912,0.005180702,0.004180417,0.003374644,0.002819969,0.002531086,0.001973579,0.001570865,0.001278387,0.000900448,0.000687633,0.00051719,0.000411716,0.000284144,,,,,,,,,,,,,,
,,,电压合格率,,,0.447388194,0.479587556,0.542381319,0.591454337,0.619423883,0.652625074,0.702449348,0.747423356,0.782831408,0.831042184,0.861090976,0.897893928,0.923240986,0.942960652,,,,,,,,,,,,,,
,,,系统失负荷量,,,4158.983443,4134.162655,4111.628879,4038.372725,3999.222502,4018.082533,3947.336579,3930.234241,3923.634679,3907.005796,3901.937936,3891.893606,3844.701999,3852.778812,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.288728654,0.296233827,0.283691251,0.23036958,0.237640501,0.210409425,0.216397615,0.172028504,0.166534507,0.143688237,0.108982749,0.111515558,0.077126112,0.084491184,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.412896066,0.419793039,0.429741235,0.441386524,0.447061342,0.453349052,0.46580923,0.478807226,0.488761097,0.501994287,0.512431179,0.521357084,0.531016381,0.537133441,,,,,,,,,,,,,,
,,,配电重载比例,,,0.069366997,0.052156151,0.064445959,0.075233952,0.064138351,0.075069436,0.050760792,0.074503792,0.067425604,0.071622484,0.067569058,0.054112009,0.068142789,0.051358877,,,,,,,,,,,,,,
,,,网损率,,,0.146599845,0.142826904,0.131893027,0.119452827,0.112529933,0.110146517,0.106559286,0.096959523,0.096481679,0.083270009,0.078945657,0.081057517,0.075370757,0.071558966,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.464500164,0.468673767,0.474554116,0.48015883,0.481430133,0.483514942,0.48655709,0.489113274,0.491191811,0.492569175,0.494086121,0.495465547,0.496295372,0.497316255,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.703829819,0.714961988,0.737358578,0.745672373,0.763049267,0.761699859,0.776292232,0.788363849,0.797969624,0.809595732,0.81082931,0.816171494,0.819445596,0.833492251,,,,,,,,,,,,,,
8,投资,网络架构,线路联络率,,,0.1543,0.160607013,0.177149535,0.195351649,0.210271632,0.234452869,0.245208395,0.266051108,0.287135659,0.299051788,0.300285377,0.309669295,0.332507406,0.356240122,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.518,0.554024545,0.599807119,0.633941597,0.673822287,0.727054247,0.751906283,0.76721783,0.81897016,0.822767203,0.854032357,0.866221728,0.893862075,0.95,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.0809,0.09604448,0.100981166,0.10203137,0.122009113,0.145825292,0.173444602,0.205774676,0.23474775,0.273152482,0.28620917,0.339959253,0.390885149,0.412305655,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.5686,0.570667636,0.5935981,0.603851158,0.607913429,0.629411459,0.676731756,0.731793113,0.770112461,0.808898125,0.810589458,0.827169697,0.851157618,0.860984619,,,,,,,,,,,,,,
,,,自动化率,,,0.2978,0.309674775,0.338358401,0.345463927,0.35647559,0.387043372,0.414668593,0.446079739,0.449369577,0.471276344,0.486298277,0.520643093,0.553573768,0.605678899,,,,,,,,,,,,,,
,,,运行37年以上配电比例,,,0.43988,0.40095062,0.359853181,0.324542588,0.298051799,0.276517557,0.255986128,0.253970237,0.223271585,0.215345444,0.210634762,0.193336382,0.17927116,0.178912618,,,,,,,,,,,,,,
,,,运行37年以上线路比例,,,0.49253,0.449556758,0.427191309,0.405885142,0.356975983,0.338770208,0.315564448,0.298642305,0.283635529,0.272219199,0.238395963,0.227817143,0.20193142,0.185373043,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.45204,0.487915538,0.444801547,0.473349719,0.451833823,0.458488103,0.462614496,0.475020975,0.460856713,0.450340801,0.435315794,0.452332685,0.486298757,0.480197918,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.28428,0.27,0.28863,0.277425908,0.291070219,0.285460502,0.277701166,0.293858325,0.293564467,0.288920811,0.310878792,0.285047591,0.29505017,0.301058464,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.00318,0.06,0.062925,0.070082719,0.078737935,0.098028728,0.113002617,0.116759954,0.121926582,0.142958917,0.164474234,0.204770421,0.237175341,0.282653712,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.11752,0.118502895,0.125139057,0.135639361,0.138327487,0.140553302,0.141486064,0.142450742,0.155193609,0.157972985,0.168198146,0.176806832,0.180905536,0.192171017,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.745351375,0.794107526,0.832428718,0.862141368,0.879333196,0.905883272,0.925763836,0.940722027,0.956896802,0.959556441,0.968890171,0.974995396,0.979101923,0.986018642,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.006322446,0.005304159,0.004105287,0.003397577,0.002590539,0.001901452,0.001417815,0.001090335,0.000730959,0.000639953,0.000514291,0.000425396,0.000275336,0.000215569,,,,,,,,,,,,,,
,,,电压合格率,,,0.417122696,0.47368143,0.531136046,0.584314767,0.650170781,0.703571578,0.754163414,0.785208474,0.831720215,0.861882153,0.888799395,0.924190865,0.950337287,0.967260483,,,,,,,,,,,,,,
,,,系统失负荷量,,,4256.132789,4231.819707,4155.01157,4113.044116,4035.718467,4021.713258,3977.732616,3919.457673,3928.54082,3913.728627,3885.055108,3880.598266,3865.394801,3865.871436,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.235741543,0.24736423,0.186397972,0.185044186,0.155324537,0.156980386,0.09736024,0.087005584,0.090411467,0.08485717,0.063165965,0.078130263,0.033442083,0.029850057,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.406224837,0.416426224,0.427770917,0.437499819,0.452077346,0.46631099,0.476966486,0.486967266,0.503094628,0.511180451,0.517823525,0.527455834,0.537236046,0.541253565,,,,,,,,,,,,,,
,,,配电重载比例,,,0.060397833,0.05954799,0.052426702,0.070499529,0.073126728,0.061942538,0.057337086,0.069025557,0.072929541,0.050559345,0.048280438,0.056834378,0.061630024,0.066740087,,,,,,,,,,,,,,
,,,网损率,,,0.131815998,0.128005419,0.117216563,0.104699976,0.098000979,0.087304581,0.084784572,0.078301275,0.071200459,0.078042594,0.068680555,0.066918639,0.071246455,0.069629892,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.452573349,0.459516768,0.46596184,0.470730026,0.477007973,0.481253167,0.484021297,0.487039621,0.489937895,0.491076745,0.492994341,0.493782509,0.495938649,0.497053224,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.721888126,0.729992332,0.749916624,0.759753041,0.775274083,0.787990943,0.794937911,0.8044412,0.820485402,0.823766668,0.822342613,0.825956052,0.831167847,0.83523878,,,,,,,,,,,,,,
9,投资,网络架构,线路联络率,,,0.1967,0.20466635,0.222190906,0.240604978,0.254499915,0.274414533,0.287449224,0.318421878,0.336969952,0.352933903,0.387609659,0.414257824,0.447760925,0.482686277,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.5634,0.583170218,0.626006721,0.633575712,0.648551138,0.700494188,0.70208622,0.716957683,0.779202645,0.788836424,0.836955445,0.868074971,0.944544484,0.95,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.07435,0.08629061,0.097801777,0.109381508,0.112903592,0.128935902,0.151525473,0.176011989,0.187382363,0.194352987,0.19583007,0.207893202,0.24373399,0.278636698,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.4298,0.462699236,0.464045271,0.497287786,0.528888165,0.53441745,0.549526889,0.569609599,0.62082268,0.673649046,0.679283202,0.698303132,0.7257274,0.76188182,,,,,,,,,,,,,,
,,,自动化率,,,0.2736,0.3044826,0.341895899,0.378863394,0.388192905,0.398237396,0.425417098,0.42632111,0.44193512,0.461877443,0.470133502,0.484766407,0.528637767,0.56108291,,,,,,,,,,,,,,
,,,运行38年以上配电比例,,,0.41009,0.388457753,0.371268497,0.365003341,0.341734378,0.341392644,0.3190741,0.294904237,0.2932454,0.265203809,0.259137272,0.241580722,0.213466765,0.207943313,,,,,,,,,,,,,,
,,,运行38年以上线路比例,,,0.48776,0.48007778,0.477377342,0.461981923,0.454359221,0.432663569,0.429526758,0.404560515,0.383523368,0.352026512,0.34084967,0.307489008,0.302453876,0.266537478,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.47635,0.450367273,0.450244445,0.467190009,0.477765492,0.482760313,0.489782281,0.5,0.472681818,0.468599566,0.465063769,0.440584504,0.427246809,0.434354642,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.31578,0.344458565,0.366128141,0.342096821,0.356838084,0.382238468,0.349539704,0.363521292,0.383581058,0.398645332,0.419773535,0.456713606,0.430805489,0.41423906,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.01578,0.06,0.063195,0.064253516,0.076782952,0.091352517,0.107362046,0.109562968,0.124134842,0.140986147,0.15550772,0.167520692,0.18410524,0.211628974,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.10688,0.108959302,0.112356851,0.120742758,0.122444133,0.131004091,0.137197012,0.142086214,0.145586702,0.147677856,0.147879235,0.156993974,0.168112001,0.18244737,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.759939848,0.779662389,0.802473339,0.82682958,0.857387518,0.874261972,0.883919228,0.905930387,0.926823745,0.935443934,0.949934297,0.961643412,0.969449429,0.973270862,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.006063455,0.005136133,0.004207683,0.003704495,0.003133193,0.00246446,0.002234505,0.001711397,0.001207773,0.000938745,0.000720854,0.000508944,0.000337374,0.000246174,,,,,,,,,,,,,,
,,,电压合格率,,,0.454564907,0.489808453,0.528772153,0.560176993,0.585846276,0.639037506,0.661345117,0.71516977,0.761648147,0.79053122,0.825233907,0.856673378,0.901371217,0.924326892,,,,,,,,,,,,,,
,,,系统失负荷量,,,4205.364258,4203.954431,4127.359288,4090.285108,4070.499669,4036.758683,4043.548021,3990.606606,3964.92003,3945.397505,3910.847707,3927.210789,3901.789602,3888.73069,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.236043589,0.236416814,0.200688291,0.220884952,0.178851077,0.154471515,0.133089214,0.134544923,0.104533787,0.100648619,0.112516699,0.091299786,0.053589165,0.065911529,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.414392817,0.418633733,0.42731759,0.431490367,0.436871584,0.448444747,0.4533854,0.465614931,0.478153522,0.486698912,0.496273942,0.505914819,0.521885028,0.528377008,,,,,,,,,,,,,,
,,,配电重载比例,,,0.052479631,0.073549271,0.065636504,0.053037698,0.048010803,0.067494036,0.0659744,0.06079672,0.069244605,0.055305939,0.056592078,0.068214048,0.069382044,0.044952153,,,,,,,,,,,,,,
,,,网损率,,,0.136832313,0.123630436,0.121488101,0.113976778,0.10432721,0.102441938,0.101374385,0.087569482,0.081824867,0.084153712,0.080274321,0.080428567,0.072793422,0.065549784,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.45866238,0.462610097,0.468056298,0.470276334,0.473020109,0.478312795,0.479096522,0.483529813,0.486479528,0.48907043,0.491697288,0.493470733,0.495539618,0.496727122,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.709001829,0.721127322,0.72800433,0.745559513,0.758578185,0.772725424,0.774573695,0.781958824,0.80054432,0.807983338,0.816164731,0.824449497,0.824141397,0.833018373,,,,,,,,,,,,,,
10,投资,网络架构,线路联络率,,,0.1458,0.15166845,0.169186156,0.179950625,0.193536897,0.212406745,0.235346673,0.240288953,0.242962168,0.250220663,0.274523345,0.301838417,0.330286688,0.352457182,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.5318,0.566270309,0.594583825,0.63177234,0.676570742,0.693915556,0.739398567,0.746658116,0.749984139,0.774597254,0.835227094,0.840542176,0.884173956,0.889800517,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.0814,0.09541708,0.10089402,0.109227866,0.126180031,0.127820372,0.138659539,0.164145163,0.191951353,0.200627554,0.23722202,0.240400795,0.247180098,0.270958823,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.3818,0.402243655,0.40323098,0.418003897,0.432406031,0.453397378,0.472151543,0.478504127,0.514913941,0.537336103,0.551551085,0.55380743,0.589049721,0.628998002,,,,,,,,,,,,,,
,,,自动化率,,,0.3404,0.38112035,0.427235912,0.44363109,0.452670074,0.49114703,0.541857961,0.564277334,0.599685737,0.628320731,0.67937179,0.700262473,0.712429533,0.72560948,,,,,,,,,,,,,,
,,,运行39年以上配电比例,,,0.4937,0.487096763,0.455861683,0.432498771,0.388654208,0.361156923,0.318540406,0.312488139,0.303777532,0.266944506,0.233776651,0.231877216,0.213269069,0.205564724,,,,,,,,,,,,,,
,,,运行39年以上线路比例,,,0.45365,0.424389575,0.37860855,0.360388013,0.330746099,0.312307004,0.298526457,0.289496032,0.276396337,0.264787691,0.242876509,0.236774237,0.230410929,0.217450314,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.44159,0.445965755,0.448236127,0.418611793,0.399431762,0.39,0.39,0.39936,0.424374458,0.406126356,0.426691118,0.428359093,0.404137333,0.437129635,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.44052,0.418253716,0.38034472,0.400053492,0.403835816,0.376301556,0.342434416,0.315755662,0.311363788,0.315213376,0.329025453,0.331687568,0.325295044,0.324674027,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.00306,0.06,0.065565,0.078333784,0.089241763,0.1113291,0.124438101,0.134206492,0.152022404,0.178550313,0.193950278,0.238655817,0.292651695,0.29952901,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.09956,0.100275022,0.100484688,0.108834052,0.116986712,0.120028366,0.12730645,0.133475026,0.140088107,0.144392632,0.15096906,0.15872338,0.160584773,0.163475299,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.712069414,0.739460957,0.788412092,0.803072295,0.846144109,0.858078582,0.887363408,0.904582034,0.913210682,0.928785972,0.950287243,0.951272092,0.963247206,0.964754407,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.006616464,0.005772802,0.004872442,0.004001315,0.003029322,0.002581055,0.001928236,0.001763642,0.00151289,0.001186935,0.000779494,0.000674463,0.000509842,0.000433653,,,,,,,,,,,,,,
,,,电压合格率,,,0.423841417,0.470486363,0.528663684,0.568831541,0.635685902,0.664776399,0.720070164,0.744204626,0.776217036,0.803162553,0.858314304,0.869238806,0.886948021,0.905077659,,,,,,,,,,,,,,
,,,系统失负荷量,,,4213.557585,4162.180494,4133.966612,4081.511173,4067.471326,4052.208161,4000.841203,3995.287596,3950.968212,3927.561117,3918.035563,3931.267416,3921.024598,3915.179815,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.276878297,0.284599344,0.260924001,0.250537328,0.199451556,0.173830565,0.148785326,0.14534969,0.131116932,0.122519871,0.085454328,0.088774871,0.081657612,0.048468123,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.408429936,0.414963784,0.423462337,0.432768872,0.447491196,0.45313324,0.466262485,0.471824035,0.479016948,0.487384249,0.505581537,0.507365832,0.514148562,0.520296755,,,,,,,,,,,,,,
,,,配电重载比例,,,0.073016795,0.065244719,0.070426423,0.054851901,0.063412363,0.075259483,0.051755628,0.055502005,0.052175738,0.049080667,0.051041218,0.045107228,0.046669051,0.069321694,,,,,,,,,,,,,,
,,,网损率,,,0.153871352,0.146058672,0.135705437,0.125388214,0.117482703,0.110848582,0.097559357,0.090489399,0.092813078,0.087736692,0.082919556,0.083448911,0.07271247,0.072515724,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.46305306,0.466475795,0.470410401,0.474607596,0.47950402,0.481255551,0.484640174,0.48447865,0.486761547,0.488630107,0.49271464,0.492864793,0.494526832,0.494754971,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.701858081,0.71200975,0.726382799,0.744108038,0.755008926,0.766133637,0.776156705,0.78051999,0.784236233,0.791791429,0.809155306,0.802544817,0.811054957,0.814652347,,,,,,,,,,,,,,
11,投资,网络架构,线路联络率,,,0.1583,0.167738638,0.17761425,0.197706862,0.206208257,0.225437177,0.233383837,0.253454847,0.278230059,0.310504745,0.34042964,0.3411105,0.351173259,0.356792031,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.5535,0.574784591,0.598716531,0.600458252,0.652479771,0.686230771,0.724534924,0.777689441,0.843580947,0.883459319,0.95,0.95,0.95,0.95,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.0574,0.06310556,0.07411117,0.079654685,0.086377541,0.089590785,0.096310094,0.097427291,0.11184653,0.125894454,0.150166905,0.159777587,0.173550415,0.182262646,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.573,0.61884,0.628516407,0.674512381,0.701002321,0.710688899,0.75882192,0.788415975,0.841383193,0.88,0.88,0.88,0.88,0.88,,,,,,,,,,,,,,
,,,自动化率,,,0.3573,0.380926463,0.396306368,0.431131791,0.439916101,0.474449515,0.519403606,0.557384995,0.579262356,0.619955536,0.630029814,0.646883111,0.692164929,0.750133742,,,,,,,,,,,,,,
,,,运行40年以上配电比例,,,0.42386,0.385447688,0.374414247,0.362292586,0.356360045,0.344911979,0.319862746,0.313465491,0.308645959,0.298962192,0.273662517,0.240686184,0.218212111,0.21548446,,,,,,,,,,,,,,
,,,运行40年以上线路比例,,,0.49685,0.481199225,0.42213202,0.376594528,0.343218838,0.304907036,0.295836051,0.292507896,0.25627348,0.238398405,0.212502378,0.200655371,0.185229989,0.169879054,,,,,,,,,,,,,,
